CustomerID,Frequency,Monetery,Recency,F_SCORE,M_SCORE,R_SCORE,RFM_SCORE,segment
15222,1,585.0,319,1,3,1,5,SomeWhat Loyal
15223,2,755.75,226,3,3,1,7,SomeWhat Loyal
15224,2,322.08,358,3,2,1,6,SomeWhat Loyal
15225,1,409.40000000000003,234,1,2,1,4,Others
15226,1,154.41,311,1,1,1,3,LOST
15227,5,1219.4,37,4,4,3,11,Loyal
15228,4,3386.71,66,4,5,3,12,Loyal
15230,2,429.6,239,3,2,1,6,SomeWhat Loyal
15232,2,612.06,113,3,3,2,8,SomeWhat Loyal
15234,1,197.0,277,1,1,1,3,LOST
15235,12,2247.51,218,5,5,1,11,Loyal
15236,1,321.05,299,1,2,1,4,Others
15237,4,1412.32,2,4,4,5,13,Champion
15238,3,1071.99,29,3,4,4,11,Loyal
15239,2,780.59,10,3,3,5,11,Loyal
15240,5,1706.57,45,4,4,3,11,Loyal
15241,8,1756.44,67,5,4,3,12,Loyal
15243,1,316.68,74,1,2,2,5,SomeWhat Loyal
15244,2,631.57,65,3,3,3,9,Loyal
15245,3,2515.84,134,3,5,2,10,Loyal
15246,2,514.15,238,3,3,1,7,SomeWhat Loyal
15247,1,356.0,122,1,2,2,5,SomeWhat Loyal
15249,13,6688.46,32,5,5,4,14,Champion
15251,11,10484.99,9,5,5,5,15,Champion
15252,2,740.78,36,3,3,3,9,Loyal
15253,5,918.1999999999999,16,4,3,4,11,Loyal
15254,1,300.36,127,1,2,2,5,SomeWhat Loyal
15255,1,890.85,67,1,3,3,7,SomeWhat Loyal
15256,1,98.45,149,1,1,2,4,Others
15257,1,317.15,283,1,2,1,4,Others
15258,2,623.16,169,3,3,2,8,SomeWhat Loyal
15260,7,1810.77,100,5,4,2,11,Loyal
15261,1,254.82,135,1,2,2,5,SomeWhat Loyal
15262,1,178.95000000000002,324,1,1,1,3,LOST
15263,1,156.51,107,1,1,2,4,Others
15264,1,393.74,64,1,2,3,6,SomeWhat Loyal
15265,2,1506.1200000000001,151,3,4,2,9,Loyal
15266,1,119.3,338,1,1,1,3,LOST
15267,5,1717.36,22,4,4,4,12,Loyal
15269,1,408.8,24,1,2,4,7,SomeWhat Loyal
15270,7,2379.49,16,5,5,4,14,Champion
15271,15,2507.07,7,5,5,5,15,Champion
15272,2,721.94,57,3,3,3,9,Loyal
15274,2,716.57,4,3,3,5,11,Loyal
15275,1,615.14,38,1,3,3,7,SomeWhat Loyal
15276,1,135.31,66,1,1,3,5,SomeWhat Loyal
15277,1,255.89999999999998,47,1,2,3,6,SomeWhat Loyal
15279,1,290.51,355,1,2,1,4,Others
15280,1,113.12,172,1,1,2,4,Others
15281,9,2332.15,59,5,5,3,13,Champion
15286,1,240.55,50,1,1,3,5,SomeWhat Loyal
15287,2,486.69,22,3,2,4,9,Loyal
15288,5,2306.52,43,4,5,3,12,Loyal
15289,3,939.78,29,3,3,4,10,Loyal
15290,18,7943.22,5,5,5,5,15,Champion
15291,15,4668.3,26,5,5,4,14,Champion
15292,1,180.94,201,1,1,1,3,LOST
15296,6,3672.86,51,5,5,3,13,Champion
15297,3,641.94,10,3,3,5,11,Loyal
15298,12,4799.9,2,5,5,5,15,Champion
15299,7,4507.01,67,5,5,3,13,Champion
15300,1,496.44,64,1,3,3,7,SomeWhat Loyal
15301,12,5070.35,51,5,5,3,13,Champion
15303,1,574.02,290,1,3,1,5,SomeWhat Loyal
15304,8,694.4000000000001,61,5,3,3,11,Loyal
15306,3,1174.35,64,3,4,3,10,Loyal
15307,1,205.3,96,1,1,2,4,Others
15308,1,310.47,274,1,2,1,4,Others
15311,91,60767.9,1,5,5,5,15,Champion
15312,4,924.85,75,4,3,2,9,Loyal
15313,1,52.0,110,1,1,2,4,Others
15314,1,327.97,199,1,2,1,4,Others
15315,2,570.5,64,3,3,3,9,Loyal
15316,1,165.0,327,1,1,1,3,LOST
15318,1,312.62,4,1,2,5,8,SomeWhat Loyal
15319,1,204.5,284,1,1,1,3,LOST
15320,1,267.13,44,1,2,3,6,SomeWhat Loyal
15321,3,2748.31,71,3,5,3,11,Loyal
15322,1,679.68,86,1,3,2,6,SomeWhat Loyal
15325,1,162.29,104,1,1,2,4,Others
15326,1,311.71,334,1,2,1,4,Others
15327,1,208.75,53,1,1,3,5,SomeWhat Loyal
15329,3,1049.7,39,3,4,3,10,Loyal
15330,2,714.96,32,3,3,4,10,Loyal
15332,4,1661.06,366,4,4,1,9,Loyal
15333,1,1028.56,208,1,4,1,6,SomeWhat Loyal
15334,3,351.67,157,3,2,2,7,SomeWhat Loyal
15335,1,173.97,54,1,1,3,5,SomeWhat Loyal
15339,2,574.07,66,3,3,3,9,Loyal
15341,1,2020.52,81,1,4,2,7,SomeWhat Loyal
15342,1,406.09,130,1,2,2,5,SomeWhat Loyal
15343,1,364.5,87,1,2,2,5,SomeWhat Loyal
15344,3,563.94,1,3,3,5,11,Loyal
15345,1,393.54,46,1,2,3,6,SomeWhat Loyal
15346,1,252.42000000000002,333,1,2,1,4,Others
15347,1,201.60000000000002,366,1,1,1,3,LOST
15348,1,158.04,72,1,1,2,4,Others
15349,2,473.81,158,3,2,2,7,SomeWhat Loyal
15350,1,115.65,373,1,1,1,3,LOST
15351,7,1960.1100000000001,12,5,4,5,14,Champion
15353,2,777.02,255,3,3,1,7,SomeWhat Loyal
15355,2,277.05,29,3,2,4,9,Loyal
15356,10,2766.5,31,5,5,4,14,Champion
15358,22,8347.2,5,5,5,5,15,Champion
15360,1,427.93,40,1,2,3,6,SomeWhat Loyal
15361,1,418.92,362,1,2,1,4,Others
15363,1,326.0,373,1,2,1,4,Others
15364,2,913.19,96,3,3,2,8,SomeWhat Loyal
15365,7,2314.32,26,5,5,4,14,Champion
15366,2,602.51,75,3,3,2,8,SomeWhat Loyal
15367,4,1877.59,57,4,4,3,11,Loyal
15368,1,446.94000000000005,21,1,2,4,7,SomeWhat Loyal
15370,7,2386.05,41,5,5,3,13,Champion
15372,1,2007.3999999999999,137,1,4,2,7,SomeWhat Loyal
15373,12,2415.91,8,5,5,5,15,Champion
15374,1,168.0,129,1,1,2,4,Others
15376,3,1233.3600000000001,40,3,4,3,10,Loyal
15379,7,3703.29,169,5,5,2,12,Loyal
15380,5,1690.2600000000002,9,4,4,5,13,Champion
15381,2,596.85,214,3,3,1,7,SomeWhat Loyal
15382,6,5955.71,15,5,5,4,14,Champion
15384,2,642.41,170,3,3,2,8,SomeWhat Loyal
15385,1,316.88,40,1,2,3,6,SomeWhat Loyal
15386,1,394.14,186,1,2,1,4,Others
15388,1,140.54,270,1,1,1,3,LOST
15389,1,500.0,172,1,3,2,6,SomeWhat Loyal
15392,4,1535.53,5,4,4,5,13,Champion
15393,2,231.86,16,3,1,4,8,SomeWhat Loyal
15394,4,2183.54,10,4,5,5,14,Champion
15395,1,107.45,326,1,1,1,3,LOST
15396,1,288.18,113,1,2,2,5,SomeWhat Loyal
15397,1,94.0,290,1,1,1,3,LOST
15398,2,1345.53,16,3,4,4,11,Loyal
15399,3,815.77,1,3,3,5,11,Loyal
15400,5,716.2,92,4,3,2,9,Loyal
15402,2,626.77,149,3,3,2,8,SomeWhat Loyal
15405,1,349.1,189,1,2,1,4,Others
15406,2,510.71000000000004,31,3,3,4,10,Loyal
15407,4,1056.44,34,4,4,3,11,Loyal
15408,1,267.18,264,1,2,1,4,Others
15410,8,3450.84,84,5,5,2,12,Loyal
15411,4,1358.88,26,4,4,4,12,Loyal
15412,1,190.53,171,1,1,2,4,Others
15414,3,774.9000000000001,10,3,3,5,11,Loyal
15415,1,572.8100000000001,313,1,3,1,5,SomeWhat Loyal
15416,4,3984.32,65,4,5,3,12,Loyal
15417,1,508.8,85,1,3,2,6,SomeWhat Loyal
15419,1,135.86,25,1,1,4,6,SomeWhat Loyal
15421,4,950.36,59,4,4,3,11,Loyal
15422,2,97.7,323,3,1,1,5,SomeWhat Loyal
15423,1,43.5,38,1,1,3,5,SomeWhat Loyal
15424,2,383.34,254,3,2,1,6,SomeWhat Loyal
15426,5,1447.39,19,4,4,4,12,Loyal
15427,3,1483.14,33,3,4,3,10,Loyal
15428,1,93.78,15,1,1,4,6,SomeWhat Loyal
15429,2,397.35,27,3,2,4,9,Loyal
15432,1,171.19,23,1,1,4,6,SomeWhat Loyal
15433,2,533.3,214,3,3,1,7,SomeWhat Loyal
15434,5,1041.48,8,4,4,5,13,Champion
15435,1,149.29,22,1,1,4,6,SomeWhat Loyal
15436,3,1122.53,12,3,4,5,12,Loyal
15437,1,200.16,262,1,1,1,3,LOST
15438,1,156.57999999999998,131,1,1,2,4,Others
15440,3,383.68,55,3,2,3,8,SomeWhat Loyal
15442,1,594.0,249,1,3,1,5,SomeWhat Loyal
15443,7,3236.91,2,5,5,5,15,Champion
15444,2,1418.26,9,3,4,5,12,Loyal
15445,1,113.5,264,1,1,1,3,LOST
15447,1,155.17,331,1,1,1,3,LOST
15448,1,494.64,313,1,3,1,5,SomeWhat Loyal
15449,3,974.52,26,3,4,4,11,Loyal
15450,1,429.84,30,1,2,4,7,SomeWhat Loyal
15452,3,538.73,30,3,3,4,10,Loyal
15453,7,1388.37,2,5,4,5,14,Champion
15454,1,179.1,362,1,1,1,3,LOST
15456,3,447.22,283,3,2,1,6,SomeWhat Loyal
15457,1,237.07,262,1,1,1,3,LOST
15458,1,161.64,25,1,1,4,6,SomeWhat Loyal
15460,1,216.76,354,1,1,1,3,LOST
15462,3,234.6,94,3,1,2,6,SomeWhat Loyal
15463,1,126.14,29,1,1,4,6,SomeWhat Loyal
15464,1,1048.85,338,1,4,1,6,SomeWhat Loyal
15465,18,7354.62,20,5,5,4,14,Champion
15466,1,334.53,85,1,2,2,5,SomeWhat Loyal
15467,3,524.88,9,3,3,5,11,Loyal
15468,2,467.51,51,3,2,3,8,SomeWhat Loyal
15469,2,538.55,50,3,3,3,9,Loyal
15471,1,469.48,2,1,2,5,8,SomeWhat Loyal
15472,1,371.56,113,1,2,2,5,SomeWhat Loyal
15473,7,1771.2,14,5,4,4,13,Champion
15475,1,454.10999999999996,77,1,2,2,5,SomeWhat Loyal
15478,2,1441.42,40,3,4,3,10,Loyal
15480,1,905.5,116,1,3,2,6,SomeWhat Loyal
15482,12,11054.96,16,5,5,4,14,Champion
15483,4,233.81,161,4,1,2,7,SomeWhat Loyal
15484,4,3594.31,1,4,5,5,14,Champion
15485,3,2575.0,30,3,5,4,12,Loyal
15488,1,91.32000000000001,93,1,1,2,4,Others
15489,3,1134.28,23,3,4,4,11,Loyal
15491,6,3100.09,95,5,5,2,12,Loyal
15492,2,659.4599999999999,28,3,3,4,10,Loyal
15493,5,2001.8,33,4,4,3,11,Loyal
15494,2,1299.23,21,3,4,4,11,Loyal
15497,2,1262.2,18,3,4,4,11,Loyal
15498,27,13316.4,3,5,5,5,15,Champion
15500,4,1131.56,8,4,4,5,13,Champion
15502,12,10384.93,16,5,5,4,14,Champion
15503,1,147.09,363,1,1,1,3,LOST
15504,1,52.83,81,1,1,2,4,Others
15505,5,3610.96,53,4,5,3,12,Loyal
15506,3,979.26,23,3,4,4,11,Loyal
15507,1,492.36,172,1,3,2,6,SomeWhat Loyal
15508,6,1000.27,189,5,4,1,10,Loyal
15510,1,250.0,331,1,1,1,3,LOST
15511,5,909.23,12,4,3,5,12,Loyal
15512,2,121.0,156,3,1,2,6,SomeWhat Loyal
15513,19,14758.220000000001,33,5,5,3,13,Champion
15514,11,4139.46,12,5,5,5,15,Champion
15516,3,62.43,45,3,1,3,7,SomeWhat Loyal
15517,1,267.03,233,1,2,1,4,Others
15518,8,1942.45,64,5,4,3,12,Loyal
15520,1,343.5,2,1,2,5,8,SomeWhat Loyal
15521,8,3000.2,40,5,5,3,13,Champion
15522,2,398.84,33,3,2,3,8,SomeWhat Loyal
15523,1,412.01000000000005,84,1,2,2,5,SomeWhat Loyal
15524,1,440.0,25,1,2,4,7,SomeWhat Loyal
15525,3,825.92,2,3,3,5,11,Loyal
15526,2,148.44,33,3,1,3,7,SomeWhat Loyal
15527,8,2429.78,19,5,5,4,14,Champion
15528,1,229.33,254,1,1,1,3,LOST
15529,11,3995.23,23,5,5,4,14,Champion
15530,4,1502.35,22,4,4,4,12,Loyal
15531,2,2007.44,8,3,4,5,12,Loyal
15532,4,1580.93,25,4,4,4,12,Loyal
15533,3,807.57,19,3,3,4,10,Loyal
15535,4,536.4,173,4,3,2,9,Loyal
15537,1,110.92,163,1,1,2,4,Others
15539,1,538.46,7,1,3,5,9,Loyal
15540,1,213.3,11,1,1,5,7,SomeWhat Loyal
15541,1,85.13000000000001,114,1,1,2,4,Others
15543,1,127.86,288,1,1,1,3,LOST
15544,9,3546.71,9,5,5,5,15,Champion
15545,2,292.71999999999997,54,3,2,3,8,SomeWhat Loyal
15547,14,4954.84,7,5,5,5,15,Champion
15549,3,1693.26,77,3,4,2,9,Loyal
15550,4,575.63,4,4,3,5,12,Loyal
15551,1,436.06,37,1,2,3,6,SomeWhat Loyal
15552,1,90.12,217,1,1,1,3,LOST
15553,1,437.23,60,1,2,3,6,SomeWhat Loyal
15554,1,217.2,278,1,1,1,3,LOST
15555,16,4805.17,12,5,5,5,15,Champion
15556,1,279.77,24,1,2,4,7,SomeWhat Loyal
15557,1,473.65000000000003,29,1,2,4,7,SomeWhat Loyal
15561,4,800.59,12,4,3,5,12,Loyal
15562,1,134.55,352,1,1,1,3,LOST
15563,4,1400.44,22,4,4,4,12,Loyal
15565,2,173.16,50,3,1,3,7,SomeWhat Loyal
15567,1,186.01,19,1,1,4,6,SomeWhat Loyal
15568,3,758.29,3,3,3,5,11,Loyal
15569,5,1375.71,104,4,4,2,10,Loyal
15570,12,4165.52,7,5,5,5,15,Champion
15571,4,650.4300000000001,12,4,3,5,12,Loyal
15572,7,2552.86,5,5,5,5,15,Champion
15573,2,607.45,32,3,3,4,10,Loyal
15574,4,702.25,178,4,3,2,9,Loyal
15576,1,940.6700000000001,38,1,3,3,7,SomeWhat Loyal
15577,3,258.88,151,3,2,2,7,SomeWhat Loyal
15578,1,127.1,162,1,1,2,4,Others
15579,2,348.6,69,3,2,3,8,SomeWhat Loyal
15581,13,3679.9700000000003,121,5,5,2,12,Loyal
15582,3,682.9100000000001,25,3,3,4,10,Loyal
15584,4,725.11,24,4,3,4,11,Loyal
15585,1,455.3,177,1,2,2,5,SomeWhat Loyal
15587,4,913.6800000000001,50,4,3,3,10,Loyal
15589,3,478.53000000000003,256,3,2,1,6,SomeWhat Loyal
15592,1,388.58,47,1,2,3,6,SomeWhat Loyal
15593,1,199.8,71,1,1,3,5,SomeWhat Loyal
15594,5,1771.78,16,4,4,4,12,Loyal
15596,5,1406.59,101,4,4,2,10,Loyal
15597,1,324.57,35,1,2,3,6,SomeWhat Loyal
15598,1,240.68,53,1,1,3,5,SomeWhat Loyal
15599,2,761.74,27,3,3,4,10,Loyal
15601,14,6776.56,11,5,5,5,15,Champion
15602,9,1297.8700000000001,8,5,4,5,14,Champion
15603,1,48.480000000000004,79,1,1,2,4,Others
15604,1,216.39,52,1,1,3,5,SomeWhat Loyal
15605,5,1198.23,36,4,4,3,11,Loyal
15606,9,2920.16,61,5,5,3,13,Champion
15607,1,104.76,337,1,1,1,3,LOST
15608,4,1093.68,28,4,4,4,12,Loyal
15609,1,298.48,184,1,2,1,4,Others
15610,1,112.46000000000001,52,1,1,3,5,SomeWhat Loyal
15611,13,1591.45,10,5,4,5,14,Champion
15612,2,195.15,36,3,1,3,7,SomeWhat Loyal
15615,23,10399.74,10,5,5,5,15,Champion
15618,4,776.851,33,4,3,3,10,Loyal
15619,1,336.40000000000003,11,1,2,5,8,SomeWhat Loyal
15620,3,1553.18,57,3,4,3,10,Loyal
15621,4,1293.03,4,4,4,5,13,Champion
15622,9,3709.56,43,5,5,3,13,Champion
15623,1,301.03,141,1,2,2,5,SomeWhat Loyal
15624,4,588.13,117,4,3,2,9,Loyal
15625,4,1534.26,104,4,4,2,10,Loyal
15626,2,675.8,75,3,3,2,8,SomeWhat Loyal
15628,9,2870.2400000000002,5,5,5,5,15,Champion
15630,2,1186.35,45,3,4,3,10,Loyal
15632,8,3285.31,16,5,5,4,14,Champion
15634,1,243.55,17,1,1,4,6,SomeWhat Loyal
15636,2,724.76,90,3,3,2,8,SomeWhat Loyal
15637,1,223.36,53,1,1,3,5,SomeWhat Loyal
15639,1,425.32,134,1,2,2,5,SomeWhat Loyal
15640,15,12515.66,4,5,5,5,15,Champion
15641,4,1887.2,105,4,4,2,10,Loyal
15643,3,664.0,192,3,3,1,7,SomeWhat Loyal
15644,4,813.0,166,4,3,2,9,Loyal
15645,1,612.01,19,1,3,4,8,SomeWhat Loyal
15646,3,447.64000000000004,158,3,2,2,7,SomeWhat Loyal
15648,2,657.35,204,3,3,1,7,SomeWhat Loyal
15649,2,816.0,336,3,3,1,7,SomeWhat Loyal
15651,3,646.3,37,3,3,3,9,Loyal
15652,1,337.74,91,1,2,2,5,SomeWhat Loyal
15653,2,877.4399999999999,93,3,3,2,8,SomeWhat Loyal
15654,2,922.53,9,3,3,5,11,Loyal
15655,1,560.67,243,1,3,1,5,SomeWhat Loyal
15656,4,748.5,45,4,3,3,10,Loyal
15657,1,30.0,23,1,1,4,6,SomeWhat Loyal
15658,5,1024.1000000000001,190,4,4,1,9,Loyal
15659,1,306.45,44,1,2,3,6,SomeWhat Loyal
15660,9,1600.86,25,5,4,4,13,Champion
15661,2,309.8,317,3,2,1,6,SomeWhat Loyal
15663,1,138.14,106,1,1,2,4,Others
15664,1,386.43,51,1,2,3,6,SomeWhat Loyal
15665,2,2242.01,168,3,5,2,10,Loyal
15667,1,301.32,40,1,2,3,6,SomeWhat Loyal
15668,1,76.32000000000001,218,1,1,1,3,LOST
15669,4,684.34,40,4,3,3,10,Loyal
15670,1,173.05,297,1,1,1,3,LOST
15671,7,2657.13,19,5,5,4,14,Champion
15673,4,2881.02,88,4,5,2,11,Loyal
15674,5,2446.6,73,4,5,2,11,Loyal
15675,3,323.69,81,3,2,2,7,SomeWhat Loyal
15676,3,3435.76,19,3,5,4,12,Loyal
15677,1,657.23,49,1,3,3,7,SomeWhat Loyal
15678,1,352.7,53,1,2,3,6,SomeWhat Loyal
15679,4,781.28,24,4,3,4,11,Loyal
15680,3,1333.68,9,3,4,5,12,Loyal
15681,5,1426.16,25,4,4,4,12,Loyal
15683,1,193.75,117,1,1,2,4,Others
15687,9,2993.1,9,5,5,5,15,Champion
15689,2,254.1,120,3,2,2,7,SomeWhat Loyal
15690,2,239.76,4,3,1,5,9,Loyal
15691,1,136.8,252,1,1,1,3,LOST
15692,1,191.04,28,1,1,4,6,SomeWhat Loyal
15694,14,6479.4,1,5,5,5,15,Champion
15695,2,409.98,267,3,2,1,6,SomeWhat Loyal
15696,8,2736.46,33,5,5,3,13,Champion
15699,1,309.65,18,1,2,4,7,SomeWhat Loyal
15700,2,696.68,172,3,3,2,8,SomeWhat Loyal
15701,4,1542.14,2,4,4,5,13,Champion
15703,1,211.5,265,1,1,1,3,LOST
15704,4,2293.62,140,4,5,2,11,Loyal
15705,1,143.1,201,1,1,1,3,LOST
15706,4,1060.56,64,4,4,3,11,Loyal
15707,4,945.58,35,4,4,3,11,Loyal
15708,7,3364.2400000000002,41,5,5,3,13,Champion
15709,1,133.25,284,1,1,1,3,LOST
15712,5,1072.3600000000001,9,4,4,5,13,Champion
15713,2,356.7,143,3,2,2,7,SomeWhat Loyal
15714,2,330.88,12,3,2,5,10,Loyal
15716,4,1118.81,146,4,4,2,10,Loyal
15717,1,150.3,234,1,1,1,3,LOST
15719,13,5045.61,33,5,5,3,13,Champion
15720,1,598.73,24,1,3,4,8,SomeWhat Loyal
15721,1,507.08,12,1,3,5,9,Loyal
15722,5,2222.56,36,4,5,3,12,Loyal
15723,1,203.1,365,1,1,1,3,LOST
15724,2,218.25,201,3,1,1,5,SomeWhat Loyal
15725,1,415.25,15,1,2,4,7,SomeWhat Loyal
15727,7,5178.96,17,5,5,4,14,Champion
15729,1,85.0,213,1,1,1,3,LOST
15730,3,1120.88,66,3,4,3,10,Loyal
15732,2,294.12,212,3,2,1,6,SomeWhat Loyal
15733,1,162.3,283,1,1,1,3,LOST
15734,2,1339.45,115,3,4,2,9,Loyal
15737,8,1205.1200000000001,15,5,4,4,13,Champion
15738,16,4812.42,19,5,5,4,14,Champion
15739,1,449.12,66,1,2,3,6,SomeWhat Loyal
15740,1,154.88,49,1,1,3,5,SomeWhat Loyal
15743,4,784.46,16,4,3,4,11,Loyal
15744,1,34.8,78,1,1,2,4,Others
15745,4,1094.59,19,4,4,4,12,Loyal
15746,1,196.88,134,1,1,2,4,Others
15747,3,974.04,13,3,4,5,12,Loyal
15748,1,149.31,40,1,1,3,5,SomeWhat Loyal
15749,3,44534.3,235,3,5,1,9,Loyal
15750,8,2465.48,3,5,5,5,15,Champion
15752,7,2637.38,40,5,5,3,13,Champion
15753,1,79.2,305,1,1,1,3,LOST
15754,3,458.57,51,3,2,3,8,SomeWhat Loyal
15755,6,2364.25,10,5,5,5,15,Champion
15756,4,532.96,61,4,3,3,10,Loyal
15757,2,714.42,66,3,3,3,9,Loyal
15758,1,205.25,25,2,1,4,7,SomeWhat Loyal
15759,3,253.04,218,3,2,1,6,SomeWhat Loyal
15762,2,583.75,65,3,3,3,9,Loyal
15763,2,1086.92,32,3,4,4,11,Loyal
15764,6,3279.97,88,5,5,2,12,Loyal
15766,1,315.06,64,2,2,3,7,SomeWhat Loyal
15768,3,621.8299999999999,116,4,3,2,9,Loyal
15769,26,56252.72,7,5,5,5,15,Champion
15773,1,635.6800000000001,6,2,3,5,10,Loyal
15774,1,270.8,69,2,2,3,7,SomeWhat Loyal
15775,1,104.9,245,2,1,1,4,Others
15776,1,241.62,133,2,1,2,5,SomeWhat Loyal
15777,4,1047.11,241,4,4,1,9,Loyal
15780,3,475.28000000000003,184,4,2,1,7,SomeWhat Loyal
15781,3,345.46,25,4,2,4,10,Loyal
15782,3,2614.7400000000002,10,4,5,5,14,Champion
15783,1,246.3,11,2,1,5,8,SomeWhat Loyal
15785,5,2328.9700000000003,33,4,5,3,12,Loyal
15786,3,4932.2,46,4,5,3,12,Loyal
15787,3,948.05,26,4,4,4,12,Loyal
15789,1,351.3,358,2,2,1,5,SomeWhat Loyal
15790,1,220.85,10,2,1,5,8,SomeWhat Loyal
15791,2,1612.69,44,3,4,3,10,Loyal
15793,3,965.61,15,4,4,4,12,Loyal
15795,1,610.01,150,2,3,2,7,SomeWhat Loyal
15796,8,2711.56,1,5,5,5,15,Champion
15797,4,2207.4,113,4,5,2,11,Loyal
15799,3,884.14,76,4,3,2,9,Loyal
15800,2,699.08,107,3,3,2,8,SomeWhat Loyal
15801,3,1063.95,46,4,4,3,11,Loyal
15802,1,451.42,143,2,2,2,6,SomeWhat Loyal
15803,1,415.82000000000005,51,2,2,3,7,SomeWhat Loyal
15804,13,4206.39,1,5,5,5,15,Champion
15805,17,5528.4800000000005,23,5,5,4,14,Champion
15806,3,784.58,46,4,3,3,10,Loyal
15807,3,903.9,50,4,3,3,10,Loyal
15808,4,3734.9700000000003,306,4,5,1,10,Loyal
15809,5,515.77,36,4,3,3,10,Loyal
15810,4,1391.98,79,4,4,2,10,Loyal
15811,6,2218.62,22,5,5,4,14,Champion
15812,5,1801.14,107,4,4,2,10,Loyal
15813,2,1303.9099999999999,208,3,4,1,8,SomeWhat Loyal
15814,4,1945.33,17,4,4,4,12,Loyal
15815,5,2100.6,64,4,5,3,12,Loyal
15819,4,1905.45,49,4,4,3,11,Loyal
15820,1,206.98,320,2,1,1,4,Others
15821,2,570.96,44,3,3,3,9,Loyal
15822,2,885.47,3,3,3,5,11,Loyal
15823,1,15.0,372,2,1,1,4,Others
15825,1,532.94,172,2,3,2,7,SomeWhat Loyal
15826,3,1654.31,56,4,4,3,11,Loyal
15827,14,1836.0900000000001,73,5,4,2,11,Loyal
15829,2,636.14,99,3,3,2,8,SomeWhat Loyal
15830,1,576.0,38,2,3,3,8,SomeWhat Loyal
15831,3,801.76,58,4,3,3,10,Loyal
15832,1,836.79,254,2,3,1,6,SomeWhat Loyal
15834,4,2233.75,70,4,5,3,12,Loyal
15835,4,954.09,44,4,4,3,11,Loyal
15836,1,137.37,50,2,1,3,6,SomeWhat Loyal
15837,1,391.98,65,2,2,3,7,SomeWhat Loyal
15838,19,33643.08,11,5,5,5,15,Champion
15839,3,1048.49,33,4,4,3,11,Loyal
15840,2,355.56,59,3,2,3,8,SomeWhat Loyal
15841,4,1224.06,73,4,4,2,10,Loyal
15843,1,118.95000000000002,304,2,1,1,4,Others
15844,1,130.73999999999998,46,2,1,3,6,SomeWhat Loyal
15845,8,3711.77,18,5,5,4,14,Champion
15847,2,389.27,38,3,2,3,8,SomeWhat Loyal
15850,2,238.85,19,3,1,4,8,SomeWhat Loyal
15852,2,160.71,187,3,1,1,5,SomeWhat Loyal
15853,1,110.8,52,2,1,3,6,SomeWhat Loyal
15854,12,2974.65,4,5,5,5,15,Champion
15855,5,712.24,137,4,3,2,9,Loyal
15856,27,16387.57,4,5,5,5,15,Champion
15857,1,297.0,19,2,2,4,8,SomeWhat Loyal
15858,5,1438.85,16,4,4,4,12,Loyal
15860,8,977.21,41,5,4,3,12,Loyal
15861,8,3165.36,12,5,5,5,15,Champion
15862,4,832.88,8,4,3,5,12,Loyal
15863,2,68.84,26,3,1,4,8,SomeWhat Loyal
15864,6,1936.3200000000002,22,5,4,4,13,Champion
15865,3,895.13,41,4,3,3,10,Loyal
15866,1,230.53,101,2,1,2,5,SomeWhat Loyal
15867,15,3812.64,5,5,5,5,15,Champion
15869,2,149.64,277,3,1,1,5,SomeWhat Loyal
15870,1,354.09000000000003,33,2,2,3,7,SomeWhat Loyal
15872,2,360.93,15,3,2,4,9,Loyal
15874,7,4405.88,64,5,5,3,13,Champion
15877,2,493.28,2,3,3,5,11,Loyal
15880,1,343.28000000000003,369,2,2,1,5,SomeWhat Loyal
15881,5,501.39000000000004,312,4,3,1,8,SomeWhat Loyal
15882,4,516.36,199,4,3,1,8,SomeWhat Loyal
15883,2,396.48,2,3,2,5,10,Loyal
15885,3,379.35,93,4,2,2,8,SomeWhat Loyal
15886,1,181.09,60,2,1,3,6,SomeWhat Loyal
15888,1,168.31,81,2,1,2,5,SomeWhat Loyal
15889,2,446.87,157,3,2,2,7,SomeWhat Loyal
15891,1,524.52,227,2,3,1,6,SomeWhat Loyal
15894,2,263.55,253,3,2,1,6,SomeWhat Loyal
15895,1,179.17,150,2,1,2,5,SomeWhat Loyal
15897,2,222.05,194,3,1,1,5,SomeWhat Loyal
15898,5,1388.88,1,4,4,5,13,Champion
15899,1,56.25,369,2,1,1,4,Others
15900,1,351.11,24,2,2,4,8,SomeWhat Loyal
15901,3,363.88,17,4,2,4,10,Loyal
15903,7,5126.76,10,5,5,5,15,Champion
15904,1,164.68,8,2,1,5,8,SomeWhat Loyal
15906,7,1567.69,20,5,4,4,13,Champion
15907,3,967.45,4,4,4,5,13,Champion
15909,1,191.94,174,2,1,2,5,SomeWhat Loyal
15910,8,1232.18,1,5,4,5,14,Champion
15912,2,264.62,178,3,2,2,7,SomeWhat Loyal
15916,8,1528.09,16,5,4,4,13,Champion
15917,1,123.1,248,2,1,1,4,Others
15918,2,334.23,191,3,2,1,6,SomeWhat Loyal
15919,2,639.89,20,3,3,4,10,Loyal
15920,4,167.5,154,4,1,2,7,SomeWhat Loyal
15921,1,336.03000000000003,173,2,2,2,6,SomeWhat Loyal
15922,1,369.5,373,2,2,1,5,SomeWhat Loyal
15923,1,127.08,373,2,1,1,4,Others
15925,1,207.15,194,2,1,1,4,Others
15930,1,426.63,67,2,2,3,7,SomeWhat Loyal
15932,8,2495.87,4,5,5,5,15,Champion
